id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
1944;PASSIFLORACEAE;Passiflora;Passiflora sexflora;Juss.;Decaloba sexflora (Juss.) M.Roem., Passiflora floribunda Lem., Passiflora miraflorensis Killip;Killip 1938, Holm-Nielsen et al. 1988, Hernández & Bernal 2000, Hernández 2003, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Vélez 6091 (COL);;Andes, Islas Caribeñas, Llanura del Caribe;0 m;2500 m;Antioquia, Bolívar, Huila, Quindío, San Andrés, Providencia y Santa Catalina, Tolima;"S Estados Unidos a Colombia y Ecuador; Antillas"
1945;PASSIFLORACEAE;Passiflora;Passiflora sierrae;L.K.Escobar;;Killip 1938, Hernández & Bernal 2000, Hernández 2003;;Trepadora;Nativa;Vulnerable;"Cuatrecasas 24675 (HT: US; IT: COL)";Tipo de Colombia;Sierra Nevada de Santa Marta;3000 m;3300 m;Magdalena;
1946;PASSIFLORACEAE;Passiflora;Passiflora smithii;Killip;;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Killip 15015 (HT: US);Tipo de Colombia;Andes;500 m;2000 m;Antioquia, Cundinamarca, Magdalena, Norte de Santander, Santander, Tolima, Valle;
1947;PASSIFLORACEAE;Passiflora;Passiflora sodiroi;Harms;;Ocampo et al. 1974;;Trepadora;Nativa;En Peligro/En peligro crítico;Escobar 4368 (PSO);;Andes;1850 m;2150 m;Cauca;SO Colombia y Ecuador
1948;PASSIFLORACEAE;Passiflora;Passiflora suberosa;L.;Cieca suberosa (L.) Moench, Granadilla suberosa (L.) Gaertn., Passiflora suberosa var. longiloba Triana & Planch.;Porter-Utley 2003, Ocampo et al. 1974;Passiflora suberosa subsp. litoralis (Kunth) Port.-Utl.;Trepadora;Nativa;Preocupación Menor;Santa 898 (COL, HUA);;Andes, Sierra Nevada de Santa Marta, Valle del Cauca, Valle del Magdalena;350 m;2000 m;Antioquia, Caldas, Caquetá, Cauca, Cundinamarca, Magdalena, Norte de Santander, Quindío, Santander, Tolima, Valle;"S Estados Unidos a Argentina; introducida en el Paleotrópico"
1949;PASSIFLORACEAE;Passiflora;Passiflora subpeltata;Ortega;Passiflora atomaria Mast.;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Gentry 8962 (COL, MO);;Andes, Llanura del Caribe, Orinoquia;0 m;1600 m;Antioquia, Bolívar, Cesar, Córdoba, Cundinamarca, Magdalena, Tolima, Valle;México a Colombia y Venezuela
1950;PASSIFLORACEAE;Passiflora;Passiflora tarminiana;Coppens & V.E.Barney;;Coppens et al. 2001, Ocampo et al. 1974;;Trepadora;Nativa y cultivada;Preocupación Menor;"Coppens IPGRI-AM-72 (HT: COL; IT: AAU, AK, BISH, CUZ, GOET, HUA, K, MEXU, MO, MYF, QCA, QCNE, TEX, US, VALLE, VEN)";Tipo de Colombia;Andes;1850 m;3000 m;Antioquia, Boyacá, Nariño, Valle;Colombia a Perú. Cultivada en otros países tropicales
1951;PASSIFLORACEAE;Passiflora;Passiflora tenerifensis;L.K.Escobar;;Escobar 1988a, Escobar 1988b, Hernández & Bernal 2000;;Trepadora;Nativa;Vulnerable;Escobar 5301 (HT: HUA);Tipo de Colombia;Andes;2800 m;3100 m;Valle;Cordillera Central
1952;PASSIFLORACEAE;Passiflora;Passiflora tiliifolia;L.;;Killip 1938, Holm-Nielsen et al. 1988, Hernández & Bernal 2000;;Trepadora;Nativa;Preocupación Menor;Macías 1417 (COL);;Andes;1500 m;2800 m;Antioquia, Caldas, Cauca, Chocó, Quindío, Risaralda, Tolima, Valle;Colombia a Perú
1953;PASSIFLORACEAE;Passiflora;Passiflora tolimana;Harms;;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;"Lehmann 6060 (HT: K; IT: F, K)";Tipo de Colombia;Andes;1500 m;2000 m;Antioquia, Chocó, Tolima, Valle;Cordilleras Occidental y Central
1954;PASSIFLORACEAE;Passiflora;Passiflora trianae;Killip;Passiflora rigidifolia Killip;Killip 1938, Escobar 1988b, Hernández & Bernal 2000;;Trepadora;Nativa;En Peligro;Escobar 569 (COL);Tipo de Colombia;Andes;3000 m;3500 m;Norte de Santander, Santander;Cordillera Oriental
1955;PASSIFLORACEAE;Passiflora;Passiflora tribolophylla;Harms;;Killip 1938, Ocampo et al. 1974;;Trepadora;Nativa;Datos Insuficientes;Lehmann 5420 (IT: F, K, MO, US);;Andes;1300 m;2500 m;Antioquia, Cauca, Nariño;Cordillera Occidental
1956;PASSIFLORACEAE;Passiflora;Passiflora trinervia;(Juss.) Poir.;Tacsonia trinervia Juss.;Killip 1938, Hernández & Bernal 2000, Hernández 2003;;Trepadora;Nativa;Preocupación Menor;Agudelo 3358 (COL);;Andes;2300 m;3100 m;Caldas, Cundinamarca, Norte de Santander, Quindío, Tolima, Valle;
1957;PASSIFLORACEAE;Passiflora;Passiflora tripartita;(Juss.) Poir.;Passiflora mollissima (Kunth) L.H.Bailey, Tacsonia mollissima Kunth;Killip 1938, Holm-Nielsen et al. 1988, Ocampo et al. 1974;Passiflora tripartita var. mollissima (Kunth) Holm-Niels. & P.Jørg.;Trepadora;Nativa y cultivada;Preocupación Menor;Hernández 270 (COL);;Andes;2500 m;3500 m;Boyacá, Cundinamarca, Santander;Colombia y Ecuador
1958;PASSIFLORACEAE;Passiflora;Passiflora trisulca;Mast.;;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;En Peligro;Lehmann VII (HT: K);Tipo de Colombia;Andes, Valle del Cauca;950 m;1900 m;Antioquia, Caldas, Cauca, Valle;Cordilleras Occidental y Central
1959;PASSIFLORACEAE;Passiflora;Passiflora truxillensis;Triana & Planch.;;Killip 1938, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Wagner 60 (G);;Andes;2300 m;2300 m;Desconocido;NE Colombia y O Venezuela
1960;PASSIFLORACEAE;Passiflora;Passiflora tryphostemmatoides;Harms;;Killip 1938, Holm-Nielsen & Jørgensen 1986, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Lehmann 5662 (IT: K);Tipo de Colombia;Andes;1200 m;2600 m;Antioquia, Caldas, Cauca, Huila, Quindío, Risaralda, Valle;Colombia y Ecuador
1961;PASSIFLORACEAE;Passiflora;Passiflora uribei;L.K.Escobar;Passiflora albicans L.Uribe;Killip 1938, Escobar 1988b, Hernández & Bernal 2000;;Trepadora;Nativa;Vulnerable;Foster 1986 (HT: COL);Tipo de Colombia;Andes;2500 m;2700 m;Putumayo;S Colombia
1962;PASSIFLORACEAE;Passiflora;Passiflora ursina;Killip & Cuatrec.;;Killip 1938, Hernández & Bernal 2000, Hernández 2003, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;"Cuatrecasas 11886 (HT: US; IT: COL, DUKE, F)";Tipo de Colombia;Andes;2300 m;2600 m;Nariño;SO Colombia y NO Ecuador
1963;PASSIFLORACEAE;Passiflora;Passiflora variolata;Poepp. & Endl.;Cieca variolata (Poepp. & Endl.) M.Roem.;Killip 1938, Escobar 1988b, Hernández & Bernal 2000;;Trepadora;Nativa;Preocupación Menor;Betancur 5164 (MO);;Amazonia;0 m;500 m;Amazonas, Caquetá, Vaupés;Venezuela, Colombia, Brasil y Perú
1964;PASSIFLORACEAE;Passiflora;Passiflora venosa;Rusby;;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Juncosa 1619 (JAUM);;Pacífico;0 m;500 m;Chocó;Colombia, Bolivia
1965;PASSIFLORACEAE;Passiflora;Passiflora vespertilio;L.;Decaloba vespertilio (L.) M.Roem., Granadilla vespertilio (L.) Moench;Killip 1938, Hernández & Bernal 2000, Hernández 2003, Ocampo et al. 1974;;Trepadora;Nativa;Preocupación Menor;Plowman 2421 (COL, K, NY);;Amazonia, Orinoquia;0 m;500 m;Amazonas, Caquetá, Cundinamarca, Guaviare, Meta, Nariño, Vaupés;N Suramérica
1966;PASSIFLORACEAE;Passiflora;Passiflora vestita;Killip;;Killip 1938, Holm-Nielsen et al. 1988, Hernández & Bernal 2000;;Trepadora;Nativa;Preocupación Menor;Betancur 5164 (COL, MO);;Amazonia;0 m;140 m;Putumayo;S Colombia a Perú
1967;PASSIFLORACEAE;Passiflora;Passiflora x rosea;(H.Karst.) Killip;Poggendorffia x rosea H.Karst., Tacsonia x rosea (H.Karst.) Sodiro;Killip 1938, Escobar 1988b, Hernández & Bernal 2000, Ocampo et al. 1974, Jørgensen & Vásquez 2009;;Trepadora;Nativa;No Evaluada;Idrobo 11110 (COL);Tipo de Colombia;Andes;2500 m;3500 m;Cundinamarca;Colombia a Perú
1968;PHYTOLACCACEAE;Trichostigma;Trichostigma polyandrum;(Loes.) H.Walter;;Nowicke 1968;;Arbusto, Trepadora;Nativa;No Evaluada;Forero 2348 (COL, MO);;Pacífico;450 m;450 m;Chocó;Colombia a Nicaragua
1969;PIPERACEAE;Manekia;Manekia incurva;(Schult.) T.Arias et al.;Manekia sydowii (Trel.) T.Arias et al., Piper incurvum C.DC., Sarcorhachis incurva (Schult.) Trel., Sarcorhachis sydowii Trel.;Schubert et al. 2012;;Trepadora, Liana;Nativa;No Evaluada;Callejas 13123 (HUA);;Andes, Pacífico;0 m;2000 m;Antioquia, Chocó, Valle;"Costa Rica a Venezuela y Ecuador; Antillas Menores"
1970;PIPERACEAE;Peperomia;Peperomia eburnea;Sodiro;;;Peperomia eburnea var. robustior Yunck.;Hierba, Trepadora, Epífita;Nativa;No Evaluada;Cuatrecasas 22327 (F, NY, T. de la var. robustior);;Andes;1220 m;2000 m;Chocó, Putumayo, Valle;S Colombia a Ecuador
1971;PIPERACEAE;Peperomia;Peperomia fragilis;Yunck.;;Trelease & Yuncker 1950;;Hierba, Trepadora;Nativa;No Evaluada;"Ewan 16509 (HT: ILL; IT: US)";Conocida solo del tipo;Andes;2600 m;2600 m;Nariño;
1972;PIPERACEAE;Peperomia;Peperomia hernandiifolia;(Vahl) A.Dietr.;Peperomia conserta Yunck., Piper hernandiifolium Vahl;Forero & Gentry 1989, Idárraga et al. 2011;;Hierba, Trepadora, Epífita;Nativa;No Evaluada;Marrugo 939 (MEDEL);;Andes;600 m;2100 m;Antioquia, Caquetá, Cauca, Chocó, Nariño, Putumayo, Valle;"México a Perú, Venezuela y N Brasil; Antillas Mayores"
1973;PIPERACEAE;Piper;Piper brachypodon;(Benth.) C.DC.;Artanthe brachypoda Benth.;Forero & Gentry 1989;Piper brachypodon var. brachypodon , Piper brachypodon var. hirsuticaule Yunck., Piper brachypodon var. hirtellum C.DC., Piper brachypodon var. radicescens Trel. & Yunck.;Arbusto, Trepadora;Nativa;No Evaluada;Hinds s.n. (HT: K);Tipo de Colombia;Pacífico;0 m;500 m;Antioquia, Cauca, Chocó, Nariño, Valle;O Colombia a O Ecuador
1974;PIPERACEAE;Piper;Piper carpunya;Ruiz & Pav.;;Tebbs 1990;;Arbusto, Trepadora;Nativa;No Evaluada;Brant 1550 (MO);;Andes;900 m;2380 m;Antioquia, Nariño;"Colombia a Perú; Costa Rica"
1975;PIPERACEAE;Piper;Piper castroanum;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Trepadora;Nativa;No Evaluada;"Archer 1830 (HT: US; IT: ILL)";Tipo de Colombia;Andes;800 m;2080 m;Antioquia, Chocó;Colombia, Costa Rica
1976;PIPERACEAE;Piper;Piper cavendishioides;Trel. & Yunck.;;Trelease & Yuncker 1950, Forero & Gentry 1989;;Arbusto, Trepadora;Nativa;No Evaluada;Killip 35336 (HT: US);Tipo de Colombia;Pacífico;200 m;890 m;Antioquia, Chocó, Nariño;O Colombia y O Ecuador
1977;PIPERACEAE;Piper;Piper chavicoides;(Miq.) C.DC.;;;;Trepadora;Nativa;No Evaluada;Battjes 803 (COAH);;Amazonia;140 m;140 m;Amazonas;S Colombia a Bolivia
1978;PIPERACEAE;Piper;Piper chiadoense;Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Trepadora;Nativa;No Evaluada;"Haught 4642 (HT: US; IT: COL, ILL)";Tipo de Colombia;Pacífico;20 m;350 m;Antioquia;Urabá
1979;PIPERACEAE;Piper;Piper concepcionis;Trel.;;Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;Callejas 5631 (HUA, NY);;Andes, Pacífico;80 m;1500 m;Antioquia;"Costa Rica a Ecuador; Perú?"
1980;PIPERACEAE;Piper;Piper diguaense;Yunck.;;Trelease & Yuncker 1950;;Trepadora;Nativa;No Evaluada;"Cuatrecasas 23837 (HT: F; IT: COL, NY)";Tipo de Colombia;Andes;1485 m;1740 m;Valle;Cordillera Occidental
1981;PIPERACEAE;Piper;Piper dryadum;C.DC.;;Idárraga et al. 2011;Piper dryadum var. dryadum ;Arbusto, Trepadora;Nativa;No Evaluada;Pérez 409 (MEDEL);;Pacífico;0 m;500 m;Antioquia, Chocó;Costa Rica a Perú
1982;PIPERACEAE;Piper;Piper escaleranum;C.DC.;;;;Trepadora;Nativa;No Evaluada;Gentry 60480 (MO);;Andes;1750 m;1800 m;Nariño;S Colombia, N Perú
1983;PIPERACEAE;Piper;Piper foreroi;A.H.Gentry;;Forero & Gentry 1989;;Trepadora;Nativa;No Evaluada;"Forero 4044 (HT: COL; IT: MO)";Tipo de Colombia;Pacífico;5 m;540 m;Chocó;O Colombia a O Ecuador
1984;PIPERACEAE;Piper;Piper heterotrichum;C.DC.;;Trelease & Yuncker 1950;Piper heterotrichum var. heterotrichum , Piper heterotrichum var. porrectifolium Trel. & Yunck.;Arbusto, Trepadora;Nativa;No Evaluada;"Pittier 567 (HT: US; IT: GH, NY, PH)";Tipo de Colombia;Andes, Pacífico;40 m;1850 m;Antioquia, Chocó, Nariño, Valle;E Panamá a N Perú
1985;PIPERACEAE;Piper;Piper macerispicum;Trel. & Yunck.;;Trelease & Yuncker 1950;;Arbusto, Trepadora;Nativa;No Evaluada;"Cuatrecasas 8807 (HT: US; IT: COAH, COL)";Tipo de Colombia;Amazonia, Guayana y Serranía de La Macarena;110 m;400 m;Amazonas, Caquetá, Meta, Putumayo, Vaupés;S Colombia a Perú
1986;PIPERACEAE;Piper;Piper multiplinervium;C.DC.;;Trelease & Yuncker 1950, Tebbs 1989, Idárraga et al. 2011;;Trepadora, Liana;Nativa;No Evaluada;"Triana 27 (HT: G-DC; IT: BM, COL)";Tipo de Colombia;Andes, Pacífico, Valle del Magdalena;0 m;900 m;Antioquia, Bolívar, Chocó, Nariño, Santander, Valle;Nicaragua a Bolivia y Brasil
1987;PIPERACEAE;Piper;Piper nigrum;L.;;Idárraga et al. 2011;;Trepadora;Cultivada;No Evaluada;Gutiérrez 81 (HUA);;Andes, Valle del Magdalena;500 m;1500 m;Antioquia, Tolima;"S Asia; cultivada en los trópicos"
1988;PIPERACEAE;Piper;Piper pendulirameum;Trel. & Yunck.;;Trelease & Yuncker 1950;;Trepadora;Nativa;No Evaluada;"Cuatrecasas 15561 (HT: US; IT: COL, F, NY)";Tipo de Colombia;Andes;1200 m;1400 m;Nariño, Valle;SO Colombia y Ecuador
1989;PIPERACEAE;Piper;Piper pinaresanum;Trel. & Yunck.;;Trelease & Yuncker 1950;;Arbusto, Trepadora;Nativa;No Evaluada;"Pennell 9205 (HT: US; IT: GH, ILL, NY, PH)";Tipo de Colombia;Andes;2300 m;2900 m;Antioquia, Boyacá, Quindío;
1990;PIPERACEAE;Piper;Piper sneidernii;Yunck.;;Forero & Gentry 1989;;Arbusto, Trepadora;Nativa;No Evaluada;"von Sneidern 4997 (HT: F; IT: NY)";Tipo de Colombia;Andes, Pacífico;80 m;800 m;Chocó, Risaralda;O Colombia y Ecuador
1991;PIPERACEAE;Piper;Piper subsessilifolium;C.DC.;Piper debilicaule Trel. & Yunck.;Trelease & Yuncker 1950, Forero & Gentry 1989;;Trepadora;Nativa;No Evaluada;Gentry 35472 (MO);;Andes, Pacífico;40 m;1000 m;Chocó, Valle;O Colombia a O Ecuador
1992;PIPERACEAE;Piper;Piper tenuilimbum;C.DC.;;Trelease & Yuncker 1950, Idárraga et al. 2011;Piper tenuilimbum var. tenuilimbum , Piper tenuilimbum var. villosum Trel. & Yunck.;Arbusto, Trepadora, Hemiepífita;Nativa;No Evaluada;"Lehmann 9005 (HT: B; IT: F, NY)";Tipo de Colombia;Andes, Pacífico;0 m;1850 m;Antioquia, Cauca, Chocó, Nariño, Valle;O Colombia a O Ecuador
1993;PIPERACEAE;Piper;Piper urostachyum;Hemsl.;;Forero & Gentry 1989;;Hierba, Trepadora, Epífita;Nativa;No Evaluada;Forero 1552 (COL, MO);;Andes, Pacífico;40 m;600 m;Chocó;NO Colombia a Nicaragua
1994;PIPERACEAE;Piper;Piper vitaceum;Yunck.;;;;Trepadora, Hemiepífita;Nativa;No Evaluada;Arévalo 287 (COL);;Amazonia;80 m;120 m;Amazonas, Caquetá;Colombia, Venezuela, Brasil, Perú
1995;PLANTAGINACEAE;Lophospermum;Lophospermum erubescens;D.Don;;Idárraga et al. 2011;;Trepadora;Adventicia;No Evaluada;Daniel 3491 (COL);;Andes;1500 m;2500 m;Antioquia, Cundinamarca;"Nativa de México; cultivada como ornamental, y ocasionalmente escapada"
1996;PLANTAGINACEAE;Maurandya;Maurandya barclayana;Lindl.;;Idárraga et al. 2011;;Trepadora;Cultivada;No Evaluada;Gutiérrez 1041 (COL, MEDEL);;Andes;1500 m;2500 m;Antioquia;"Nativa de México; cultivada como ornamental"
1997;PLUMBAGINACEAE;Plumbago;Plumbago zeylanica;L.;Plumbago scandens L.;Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;Devia 37 (COL);;Llanura del Caribe, Valle del Cauca, Valle del Magdalena;300 m;2350 m;Antioquia, Bolívar, Boyacá, Cundinamarca, La Guajira, Huila, Magdalena, Sucre, Tolima, Valle;Pantropical
1998;POACEAE;Arthrostylidium;Arthrostylidium auriculatum;Londoño & L.G.Clark;;Londoño & Clark 1998, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Londoño 895 (HT: HUA; IT: AAU, COL, ISC, JAUM, K, MEDEL, MO, NY, TULV, US)";Conocida solo del tipo;Andes;1510 m;2000 m;Antioquia;N Andes
1999;POACEAE;Arthrostylidium;Arthrostylidium berryi;Judz. & Davidse;;Judziewicz & Davidse 2008;;Trepadora;Nativa;No Evaluada;Galeano 5968 (COL, MO);;Guayana y Serranía de La Macarena;80 m;200 m;Guainía;N Suramérica
2000;POACEAE;Arthrostylidium;Arthrostylidium chiribiquetense;Londoño & L.G.Clark;;Londoño & Clark 1998, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Palacios 2681 (HT: COL; IT: COAH, FMB, MA, US)";Tipo de Colombia;Guayana y Serranía de La Macarena;600 m;650 m;Caquetá;
2001;POACEAE;Arthrostylidium;Arthrostylidium ecuadorense;Judz. & L.G.Clark;;Londoño 1992, Judziewicz & Clark 1993, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Cuatrecasas 11878 (COL, US);;Andes;2900 m;3100 m;Cauca, Putumayo;S Colombia a Bolivia
2002;POACEAE;Arthrostylidium;Arthrostylidium pubescens;Rupr.;;Londoño 1992, Judziewicz & Clark 1993;;Trepadora;Nativa;No Evaluada;Londoño 352 (COL, TULV, US);;Andes;1140 m;1140 m;Norte de Santander;N Andes
2003;POACEAE;Arthrostylidium;Arthrostylidium punctulatum;Londoño & L.G.Clark;;Londoño & Clark 1998, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Díaz-Piedrahita 3399 (HT: COL);Tipo de Colombia;Andes;1800 m;1900 m;Norte de Santander, Santander;N Andes
2004;POACEAE;Arthrostylidium;Arthrostylidium simpliciusculum;(Pilg.) McClure;Arundinaria simpliciuscula Pilg.;Judziewicz & Clark 1993, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Schultes 22697 (COL);;Amazonia;50 m;300 m;Amazonas, Vaupés;Amazonia
2005;POACEAE;Arthrostylidium;Arthrostylidium venezuelae;(Steud.) McClure;Chusquea venezuelae Steud.;Judziewicz & Clark 1993, Judziewicz et al. 1999, Judziewicz 2000a;;Trepadora;Nativa;No Evaluada;Londoño 462 (ISC, MO, TULV, US);;Andes;1800 m;2440 m;Cundinamarca, Magdalena;N Andes
2006;POACEAE;Arthrostylidium;Arthrostylidium virolinense;Londoño & L.G.Clark;;Londoño & Clark 1998, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Díaz-Piedrahita 4048 (HT: COL);Tipo de Colombia;Andes;1800 m;1900 m;Santander;Cordillera Oriental
2007;POACEAE;Arthrostylidium;Arthrostylidium youngianum;L.G.Clark & Judz.;;Londoño 1992, Judziewicz & Clark 1993, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Alston 8169 (COL, US);;Andes;1800 m;2500 m;Cauca, Cundinamarca, Huila, Nariño, Putumayo, Valle;Colombia a N Ecuador
2008;POACEAE;Aulonemia;Aulonemia bogotensis;L.G.Clark et al.;;Clark et al. 1997, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Cleef 2879 (HT: COL; IT: COL)";Tipo de Colombia;Andes;3100 m;3750 m;Cundinamarca;Cordillera Oriental
2009;POACEAE;Aulonemia;Aulonemia notata;Judz. et al.;;Judziewicz et al. 2013;;Trepadora;Nativa;No Evaluada;;Esperada;Andes;2130 m;2285 m;Norte de Santander;Ne Colombia?, O Venezuela
2010;POACEAE;Aulonemia;Aulonemia patula;(Pilg.) McClure;Arundinaria patula Pilg., Arundinaria sodiroana Hack., Aulonemia sodiroana (Hack.) McClure;Judziewicz et al. 1999, Judziewicz 2000b;;Trepadora;Nativa;No Evaluada;Londoño 385 (COL, COL, ISC, MO, TULV);Tipo de Colombia;Andes;2200 m;2700 m;Cauca, Putumayo;S Colombia y Ecuador
2011;POACEAE;Aulonemia;Aulonemia pumila;L.G.Clark & Londoño;;Clark & Londoño 1990, Londoño 1992, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Londoño 382 (HT: COL; IT: ISC, MO, NY, TULV, US, WIS)";Tipo de Colombia;Andes;2690 m;3250 m;Antioquia, Boyacá, Cauca, Huila, Nariño, Putumayo;N Suramérica
2012;POACEAE;Aulonemia;Aulonemia trianae;(Munro) McClure;Arundinaria multiflora Döll, Arundinaria trianae Munro;McClure 1973, Clark et al. 2007;;Trepadora;Nativa;No Evaluada;Pinto 719 (COL, MO);Tipo de Colombia;Andes;2600 m;3200 m;Antioquia, Boyacá, Cauca, Cundinamarca, Norte de Santander, Valle;N Andes
2013;POACEAE;Aulonemia;Aulonemia verrucosa;Londoño et al.;;Judziewicz et al. 2013;;Trepadora;Nativa;No Evaluada;"MacDougal 3664 (HT: HUA; IT: ISC, MO, UWSP)";Tipo de Colombia;Andes;1700 m;2250 m;Antioquia, Cesar;
2014;POACEAE;Aulonemia;Aulonemia ximenae;L.G.Clark et al.;;Clark et al. 2007;;Trepadora;Nativa;No Evaluada;Londoño 436 (COL, ISC, MO, US);;Andes;2400 m;3100 m;Antioquia, Boyacá, Caquetá, Cauca, Cesar, Cundinamarca, Huila, Norte de Santander, Santander;N Andes
2015;POACEAE;Chusquea;Chusquea albilanata;L.G.Clark & Londoño;;Clark & Londoño 1991a, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;Clark 608 (COL, ISC, MO, NY, TULV, US);;Andes;1800 m;1900 m;Boyacá;N Suramérica
2016;POACEAE;Chusquea;Chusquea arachniformis;L.G.Clark & Londoño;;Londoño & Clark 1998, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Callejas 8994 (HT: HUA; IT: COL?, MO)";Tipo de Colombia;Andes;1650 m;1900 m;Antioquia;Cordillera Central
2017;POACEAE;Chusquea;Chusquea clarkiae;Londoño & Judz.;;Judziewicz & Londoño 2013;;Trepadora;Nativa;No Evaluada;"Londoño 502 (HT: COL; IT: TULV, UWSP)";Conocida solo del tipo;Andes;1130 m;1130 m;Nariño;SO Colombia
2018;POACEAE;Chusquea;Chusquea grandiflora;L.G.Clark;;Clark 1987, Clark 1989;;Trepadora;Nativa;No Evaluada;Clark 426 (COL, ISC, MO, TULV, US);;Andes;1300 m;2000 m;Antioquia, Chocó, Magdalena;Colombia y Panamá
2019;POACEAE;Chusquea;Chusquea latifolia;L.G.Clark;;Clark 1985, Clark 1989, Judziewicz et al. 1999;;Trepadora, Liana;Nativa;No Evaluada;"García-Barriga 12259 (HT: US; IT: COL)";Tipo de Colombia;Andes;950 m;2700 m;Antioquia, Chocó, Cundinamarca, Quindío, Risaralda, Tolima, Valle;
2020;POACEAE;Chusquea;Chusquea lehmannii;Pilg.;;Clark & Londoño 1991a, Judziewicz et al. 1999;Chusquea lehmannii subsp. farinosa L.G.Clark & Londoño, Chusquea lehmannii subsp. lehmannii ;Arbusto, Trepadora;Nativa;No Evaluada;"Lehmann 5256 (LT: US; ILT: K, US)";Tipo de Colombia;Andes;2600 m;3630 m;Cauca, Huila, Nariño, Putumayo, Quindío, Valle;N Andes
2021;POACEAE;Chusquea;Chusquea ligulata;Munro;;Clark 1990, Judziewicz et al. 1999;;Trepadora;Nativa;No Evaluada;"Lindig 1125 (LT: K; ILT: MO, P, U, US)";Conocida solo del tipo;Andes;2500 m;2500 m;Cundinamarca;Cordillera Oriental
